date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt
20-jan-2020 01:00,3,0,0,1.2,0,0.9,0.3,6.3,94,1048.8,2,3,2,210,2,11,0,20000,999,1
20-jan-2020 02:00,3,0,0,0.7,0,0.5,0.1,6.2,96,1048.5,2,4,2,190,2,11,0,20000,999,1
20-jan-2020 03:00,3,0,0,1.3,0,1,0.4,6.3,94,1048.5,2,4,2,230,2,11,0,20000,999,1
20-jan-2020 04:00,3,0,0,2.4,0,2.1,1.6,6.9,95,1047.9,2,4,2,200,2,11,0,20000,999,1
20-jan-2020 05:00,1,0.1,0,1.6,0,1.2,0.5,6.3,93,1048,2,4,2,230,2,11,0,20000,999,2
20-jan-2020 06:00,3,0,0,1.1,0,0.8,0.2,6.2,94,1048.1,2,3,2,230,2,11,0,20000,999,3
20-jan-2020 07:00,3,0,0,0.8,0,0.5,0,6.1,94,1048.2,2,4,2,230,2,11,0,20000,999,1
20-jan-2020 08:00,3,0,0,2.5,0,2.2,1.7,6.9,95,1048.2,2,4,2,230,2,11,0,20000,999,1
20-jan-2020 09:00,3,0,0,3.4,0,2.9,2.2,7.1,91,1048.5,2,3,2,240,2,11,0.9,30000,999,1
20-jan-2020 10:00,0,0,0,4.2,0,3.4,2.3,7.2,87,1048.6,2,5,2,260,2,11,1,40000,999,1
20-jan-2020 11:00,0,0,0,5.4,0,4.5,3.2,7.7,86,1048.7,2,3,2,250,2,11,1,50000,999,1
20-jan-2020 12:00,0,0,0,6.3,0,5.2,3.6,8,83,1048.3,2,3,2,180,2,11,1,50000,999,1
20-jan-2020 13:00,0,0,0,7.2,0,6.1,4.8,8.5,84,1047.5,2,4,2,180,2,11,0.6,50000,999,3
20-jan-2020 14:00,0,0,0,7.9,0,6.4,4.4,8.4,79,1046.9,2,8,2,200,2,11,0.7,50000,50,4
20-jan-2020 15:00,0,0,0,7.5,0,6,4.1,8.1,79,1046.7,2,9,2,210,2,11,0.9,50000,20,5
20-jan-2020 16:00,0,0,0,7.3,0,5.7,3.6,7.9,77,1046.5,2,7,2,230,2,11,0.9,50000,999,1
20-jan-2020 17:00,0,0,0,5.7,0,4.5,2.7,7.5,82,1046.5,2,6,2,250,2,11,0,50000,999,1
20-jan-2020 18:00,3,0,0,3.7,0,3,1.9,7,88,1046.9,2,5,2,230,2,11,0,50000,999,1
20-jan-2020 19:00,3,0,0,4.4,0,3.6,2.3,7.3,87,1047.1,2,5,2,230,2,11,0,50000,999,3
20-jan-2020 20:00,3,0,0,4.4,0,3.5,2.2,7.1,85,1047.4,2,5,2,260,2,11,0,40000,999,3
20-jan-2020 21:00,3,0,0,4.7,0,3.8,2.5,7.3,85,1047,2,2,2,300,2,11,0,40000,999,2
20-jan-2020 22:00,3,0,0,4.6,0,3.6,2.2,7.1,84,1046.9,2,3,2,290,2,11,0,40000,999,2
20-jan-2020 23:00,3,0,0,4,0,3.2,2,7,87,1046.6,2,2,2,280,2,11,0,40000,999,2
21-jan-2020 00:00,3,0,0,4.7,0,3.7,2.1,7.2,84,1046,2,2,2,300,2,11,0,30000,24,5
21-jan-2020 01:00,3,0,0,5,0,3.8,2,7.1,81,1045.1,2,3,2,280,2,11,0,30000,999,3
21-jan-2020 02:00,1,0.1,0,5.2,0,4,2.1,7.2,81,1045.1,2,5,2,300,2,11,0,30000,25,7
21-jan-2020 03:00,3,0,0,5.5,0,4.1,2.1,7.1,78,1044.7,2,4,2,280,2,11,0,30000,25,7
21-jan-2020 04:00,3,0,0,5.5,0,4.2,2.2,7.2,80,1044.3,2,3,2,290,2,11,0,30000,24,8
21-jan-2020 05:00,0,0,0,5.7,0,4.3,2.2,7.2,78,1044.2,2,3,2,290,2,11,0,30000,24,8
21-jan-2020 06:00,0,0,0,5.8,0,4.4,2.3,7.2,79,1044,2,2,2,290,2,11,0,35000,23,8
21-jan-2020 07:00,0,0,0,5.8,0,4.4,2.3,7.2,79,1043.9,2,3,2,290,2,11,0,35000,23,7
21-jan-2020 08:00,0,0,0,5.7,0,4.4,2.5,7.3,80,1043.8,2,3,2,310,2,11,0,35000,20,7
21-jan-2020 09:00,0,0,0,5.5,0,4.4,2.8,7.5,83,1044,2,3,2,290,2,11,0,35000,23,7
21-jan-2020 10:00,0,0,0,6.1,0,5,3.5,7.8,83,1043.9,2,3,2,290,2,11,0,40000,22,7
21-jan-2020 11:00,0,0,0,6.5,0,5.2,3.5,7.8,81,1044.2,2,4,2,290,2,11,0,45000,23,7
21-jan-2020 12:00,0,0,0,6.8,0,5.7,4.3,8.3,84,1043.9,2,3,2,310,2,11,0.1,45000,21,7
21-jan-2020 13:00,0,0,0,7.7,0,6.3,4.5,8.4,80,1043.4,2,3,2,300,2,11,0.2,45000,21,7
21-jan-2020 14:00,0,0,0,7.6,0,6.5,5,8.8,84,1042.8,2,3,2,330,2,11,0.4,45000,22,7
21-jan-2020 15:00,0,0,0,7.7,0,6.6,5.2,8.9,84,1042.4,2,4,2,330,2,11,0,45000,20,7
21-jan-2020 16:00,0,0,0,7.7,0,6.6,5.2,8.9,84,1041.8,2,3,2,320,2,11,0,45000,21,7
21-jan-2020 17:00,0,0,0,7.5,0,6.4,5.1,8.7,84,1041.4,2,4,2,320,2,11,0,45000,21,7
21-jan-2020 18:00,0,0,0,6.8,0,6.1,5.1,8.9,90,1041.7,2,4,2,320,2,11,0,40000,21,7
21-jan-2020 19:00,0,0,0,6.9,0,6.2,5.3,8.9,90,1041.9,2,4,2,330,2,11,0,40000,18,7
21-jan-2020 20:00,0,0,0,7.3,0,6.5,5.5,9,88,1042.1,2,5,2,340,2,11,0,30000,20,7
21-jan-2020 21:00,0,0,0,7.2,0,6.5,5.7,9.1,90,1041.9,2,7,2,340,2,11,0,25000,26,7
21-jan-2020 22:00,0,0,0,7.1,0,6.7,6.1,9.5,94,1041.9,2,5,2,340,10,22,0,16000,6,7
21-jan-2020 23:00,2,0,0,7.3,0,6.9,6.5,9.6,94,1041.9,2,4,2,350,50,52,0,5000,3,8
22-jan-2020 00:00,2,0,0,6.9,0,6.7,6.4,9.6,97,1041.9,2,4,2,320,50,52,0,1600,2,8
22-jan-2020 01:00,2,0,0,6.8,0,6.6,6.4,9.6,97,1041.6,2,5,2,320,46,54,0,800,2,8
22-jan-2020 02:00,3,0,0,6.8,0,6.7,6.5,9.7,99,1041.4,2,5,2,330,46,42,0,700,2,8
22-jan-2020 03:00,3,0,0,6.9,0,6.8,6.6,9.8,99,1041.2,2,3,2,320,46,54,0,500,2,8
22-jan-2020 04:00,3,0,0,6.8,0,6.8,6.8,9.9,100,1040.6,2,3,2,330,46,44,0,400,2,8
22-jan-2020 05:00,3,0,0,6.8,0,6.7,6.6,9.7,99,1040.2,2,4,2,340,44,44,0,400,2,8
22-jan-2020 06:00,3,0,0,6.8,0,6.7,6.6,9.7,99,1040.1,2,4,2,350,42,54,0,700,3,8
22-jan-2020 07:00,3,0,0,6.9,0,6.7,6.5,9.6,97,1040.2,2,4,2,340,28,42,0,1800,2,8
22-jan-2020 08:00,0,0,0,6.9,0,6.8,6.6,9.8,99,1040,2,4,2,340,10,22,0,2000,3,8
22-jan-2020 09:00,0,0,0,7,0,6.8,6.5,9.7,97,1040,2,3,2,340,10,42,0,2000,11,8
22-jan-2020 10:00,3,0,0,6.9,0,6.7,6.4,9.6,97,1039.9,2,6,2,320,46,42,0.2,800,4,8
22-jan-2020 11:00,3,0,0,7.9,0,7.3,6.7,9.7,91,1039.8,2,4,2,330,28,42,1,7000,50,6
22-jan-2020 12:00,0,0,0,8.7,0,8,7.3,10.2,90,1039.2,2,6,2,320,1,41,1,18000,50,4
22-jan-2020 13:00,0,0,0,9.5,0,8.6,7.6,10.4,88,1038.7,2,5,2,320,2,11,1,30000,999,4
22-jan-2020 14:00,0,0,0,10.2,0,9,7.8,10.5,85,1038,2,5,2,320,2,11,0.4,40000,999,3
22-jan-2020 15:00,0,0,0,10.6,0,9.3,7.9,10.7,84,1037.6,2,3,2,290,2,11,0,40000,50,7
22-jan-2020 16:00,0,0,0,9.9,0,9,8,10.8,88,1037.7,2,3,2,300,2,11,0,40000,12,8
22-jan-2020 17:00,0,0,0,9.5,0,8.7,7.8,10.6,89,1037.6,2,3,2,320,2,11,0,20000,13,7
22-jan-2020 18:00,0,0,0,9.1,0,8.5,7.9,10.6,92,1037.6,2,4,2,350,2,11,0,20000,13,8
22-jan-2020 19:00,0,0,0,8.9,0,8.4,7.8,10.6,93,1037.6,2,2,2,10,2,11,0,20000,13,7
22-jan-2020 20:00,0,0,0,8.7,0,8.2,7.7,10.5,93,1037.4,2,3,2,20,10,22,0,12000,10,7
22-jan-2020 21:00,0,0,0,8.4,0,8,7.5,10.4,94,1037.1,2,5,2,10,10,22,0,12000,10,7
22-jan-2020 22:00,0,0,0,8.1,0,7.7,7.3,10.2,94,1036.6,2,4,2,10,10,22,0,16000,10,7
22-jan-2020 23:00,0,0,0,8.1,0,7.8,7.4,10.3,96,1036.4,2,5,2,30,10,22,0,16000,9,7
23-jan-2020 00:00,0,0,0,8.3,0,7.9,7.4,10.3,94,1036.4,2,5,2,90,10,22,0,8000,5,8
23-jan-2020 01:00,0,0,0,7.8,0,7.6,7.3,10.3,97,1036.2,2,6,2,70,10,22,0,4000,3,8
23-jan-2020 02:00,0,0,0,7.6,0,7.4,7.2,10.1,97,1035.7,2,6,2,60,10,22,0,3000,2,8
23-jan-2020 03:00,0,0,0,7.6,0,7.4,7.2,10.1,97,1035.2,2,5,2,60,10,22,0,2000,2,8
23-jan-2020 04:00,3,0,0,7.3,0,7.2,7,10.1,99,1034.7,2,3,2,50,46,42,0,800,2,8
23-jan-2020 05:00,3,0,0,7,0,6.9,6.8,9.9,99,1033.9,2,4,2,40,28,42,0,1200,2,8
23-jan-2020 06:00,3,0,0,6.7,0,6.6,6.4,9.7,98,1033.6,2,4,2,40,46,42,0,900,2,8
23-jan-2020 07:00,3,0,0,6.3,0,6.3,6.2,9.5,100,1033.4,2,4,2,50,46,44,0,700,2,8
23-jan-2020 08:00,3,0,0,6,0,6,5.9,9.3,100,1033.4,2,4,2,60,44,44,0,700,1,8
23-jan-2020 09:00,1,0.1,0,6,0,6,5.9,9.3,100,1033.5,2,3,2,70,46,44,0,300,2,8
23-jan-2020 10:00,3,0,0,5.9,0,5.9,5.8,9.3,100,1033.4,2,2,2,60,44,44,0,300,1,8
23-jan-2020 11:00,1,0.1,0,6.1,0,6,5.8,9.3,98,1033.4,2,2,2,120,42,44,0,900,2,8
23-jan-2020 12:00,3,0,0,6.6,0,6.5,6.4,9.6,98,1032.3,2,2,2,50,28,42,0,1200,2,8
23-jan-2020 13:00,0,0,0,6.8,0,6.7,6.6,9.7,99,1031.7,2,3,2,110,10,22,0,3000,3,8
23-jan-2020 14:00,0,0,0,6.9,0,6.8,6.7,9.8,99,1030.9,2,3,2,110,10,22,0,4000,4,8
23-jan-2020 15:00,0,0,0,6.9,0,6.8,6.6,9.8,99,1030.5,2,3,2,30,10,22,0,6000,6,8
23-jan-2020 16:00,0,0,0,6.9,0,6.8,6.6,9.8,99,1029.7,2,3,2,10,10,22,0,9000,8,8
23-jan-2020 17:00,0,0,0,6.9,0,6.7,6.5,9.6,97,1029.5,2,4,2,330,10,22,0,9000,9,8
23-jan-2020 18:00,0,0,0,6.8,0,6.5,6.2,9.4,96,1029.2,2,3,2,330,10,22,0,9000,9,8
23-jan-2020 19:00,0,0,0,6.5,0,6.2,5.8,9.2,95,1028.7,2,2,2,320,10,22,0,12000,7,7
23-jan-2020 20:00,0,0,0,6.4,0,6,5.5,9,94,1028.9,2,2,2,320,10,22,0,8000,5,7
23-jan-2020 21:00,0,0,0,6.2,0,5.9,5.4,9,95,1028.6,2,4,2,310,10,22,0,10000,5,8
23-jan-2020 22:00,0,0,0,5.8,0,5.4,4.9,8.6,94,1028.5,2,4,2,330,10,22,0,10000,5,8
23-jan-2020 23:00,0,0,0,5.9,0,5.6,5.1,8.9,95,1028.6,2,3,2,280,10,22,0,8000,4,8
24-jan-2020 00:00,2,0,0,5.4,0,5.2,4.9,8.7,97,1028,2,6,2,330,20,52,0,8000,3,8
24-jan-2020 01:00,0,0,0,5.4,0,5.1,4.6,8.5,95,1027.6,2,3,2,310,10,22,0,10000,5,8
24-jan-2020 02:00,0,0,0,5.2,0,4.9,4.4,8.4,95,1026.9,2,3,2,270,10,22,0,10000,5,8
24-jan-2020 03:00,0,0,0,5.2,0,4.8,4.2,8.3,94,1026.4,2,3,2,290,10,22,0,15000,5,8
24-jan-2020 04:00,0,0,0,5.3,0,5,4.5,8.5,95,1026.1,2,2,2,310,10,22,0,12000,4,8
24-jan-2020 05:00,2,0,0,5.1,0,4.8,4.4,8.4,95,1025.4,2,4,2,300,20,52,0,12000,4,8
24-jan-2020 06:00,2,0,0,5,0,4.7,4.3,8.3,95,1024.9,2,3,2,280,20,52,0,12000,4,7
24-jan-2020 07:00,2,0,0,5,0,4.7,4.4,8.3,95,1024.8,2,3,2,230,20,52,0,10000,4,8
24-jan-2020 08:00,2,0,0,4.7,0,4.5,4.1,8.3,97,1025.1,2,3,2,240,50,52,0,9000,4,7
24-jan-2020 09:00,0,0.1,0,5,0,4.7,4.4,8.3,95,1025.4,2,3,2,290,50,52,0,9000,5,8
24-jan-2020 10:00,2,0,0,5,0,4.7,4.2,8.3,95,1025.1,2,4,2,290,50,52,0,12000,7,8
24-jan-2020 11:00,2,0,0,5.2,0,4.7,4,8.1,92,1025,2,3,2,270,50,52,0,20000,6,7
24-jan-2020 12:00,2,0,0,5.5,0,5.1,4.5,8.5,94,1024.4,2,4,2,240,20,52,0,30000,5,7
24-jan-2020 13:00,0,0,0,5.6,0,5.2,4.6,8.5,94,1023.5,2,5,2,260,2,11,0,30000,4,8
24-jan-2020 14:00,2,0,0,5.7,0,5.3,4.8,8.6,94,1023,2,5,2,220,20,52,0,30000,4,8
24-jan-2020 15:00,2,0,0,5.8,0,5.3,4.7,8.5,92,1022.3,2,5,2,230,20,52,0,30000,6,7
24-jan-2020 16:00,2,0,0,5.9,0,5.5,4.9,8.7,94,1021.8,2,6,2,220,20,52,0,12000,5,7
24-jan-2020 17:00,2,0,0,5.9,0,5.6,5.1,8.9,95,1021.5,2,5,2,220,50,52,0,9000,5,8
24-jan-2020 18:00,2,0,0,6,0,5.7,5.2,8.9,95,1021.4,2,5,2,220,50,52,0,9000,5,8
24-jan-2020 19:00,2,0,0,6,0,5.7,5.2,8.9,95,1021.2,2,4,2,230,20,52,0,20000,12,8
24-jan-2020 20:00,2,0,0,5.8,0,5.6,5.3,8.9,97,1021.1,2,3,2,220,50,52,0,12000,12,8
24-jan-2020 21:00,0,0.1,0,5.9,0,5.7,5.5,9,97,1020.7,2,2,2,160,46,54,0,900,2,8
24-jan-2020 22:00,0,0.1,0,6.2,0,6.1,5.9,9.3,98,1020.3,2,2,2,160,50,54,0,600,2,8
24-jan-2020 23:00,0,0.1,0,6.3,0,6.2,6,9.4,98,1019.8,2,7,2,190,50,54,0,5000,2,7
25-jan-2020 00:00,0,0.1,0,6,0,5.7,5.2,8.9,95,1019.4,2,6,2,200,20,54,0,10000,18,7
25-jan-2020 01:00,0,0,0,6.1,0,5.6,5,8.7,92,1018.8,2,6,2,190,2,11,0,20000,16,7
25-jan-2020 02:00,0,0,0,5.7,0,4.9,3.9,8,88,1017.7,2,8,2,190,2,11,0,20000,25,7
25-jan-2020 03:00,3,0,0,5.6,0,5.1,4.4,8.4,92,1016.9,2,7,2,190,2,11,0,25000,25,4
25-jan-2020 04:00,3,0,0,4.4,0,3.9,3.3,7.7,92,1016.5,2,5,2,170,2,11,0,30000,999,3
25-jan-2020 05:00,3,0,0,5,0,4.6,4,8.2,94,1016.1,2,4,2,170,2,11,0,20000,30,7
25-jan-2020 06:00,0,0,0,5.3,0,4.9,4.4,8.3,94,1015.6,2,4,2,180,2,11,0,20000,32,7
25-jan-2020 07:00,0,0,0,6.1,0,5.7,5.1,8.8,94,1015.2,2,5,2,160,2,11,0,20000,28,7
25-jan-2020 08:00,0,0.1,0,6.1,0,5.9,5.7,9.1,97,1015,2,5,2,210,50,52,0,6000,13,8
25-jan-2020 09:00,0,0.1,0,6.2,0,6.1,6,9.3,98,1014.8,2,5,2,170,50,52,0,1400,4,8
25-jan-2020 10:00,2,0,0,6.5,0,6.5,6.4,9.7,100,1014.5,2,5,2,160,50,54,0,4000,8,8
25-jan-2020 11:00,2,0,0,7,0,6.8,6.6,9.7,97,1014.1,2,7,2,160,20,52,0,12000,8,8
25-jan-2020 12:00,0,0,0,7.4,0,6.9,6.3,9.5,93,1013.5,2,8,2,190,1,54,0,20000,8,7
25-jan-2020 13:00,0,0,0,7.9,0,7.2,6.3,9.6,90,1012.5,2,7,2,180,2,11,0,40000,36,7
25-jan-2020 14:00,0,0,0,7.7,0,7.1,6.4,9.6,91,1011.5,2,9,2,170,2,11,0,40000,16,7
25-jan-2020 15:00,2,0,0,7.4,0,6.9,6.3,9.5,93,1010.5,2,8,2,170,50,52,0,9000,12,8
25-jan-2020 16:00,0,0.2,0,7.2,0,6.9,6.5,9.7,96,1010.2,2,9,2,180,50,52,0,18000,12,8
25-jan-2020 17:00,2,0,0,7.1,0,6.5,5.8,9.2,91,1009.8,2,9,2,180,50,52,0,20000,12,8
25-jan-2020 18:00,0,0.1,0,7.1,0,6.8,6.4,9.6,96,1009.3,2,9,2,180,50,52,0,9000,8,8
25-jan-2020 19:00,2,0,0,7.3,0,7,6.6,9.8,96,1009,2,10,2,180,50,52,0,9000,9,8
25-jan-2020 20:00,0,0.2,0,7.6,0,7.3,7,10,96,1008.5,2,11,2,180,58,65,0,8000,5,8
25-jan-2020 21:00,0,0.1,0,7.8,0,7.5,7.1,10.1,96,1007.8,2,12,2,180,21,65,0,20000,6,8
25-jan-2020 22:00,0,0.3,0,8,0,7.7,7.4,10.3,96,1006.7,2,13,2,170,60,65,0,4000,4,8
25-jan-2020 23:00,0,0.5,0,8.1,0,7.9,7.7,10.5,97,1005.7,2,15,2,170,61,66,0,5000,3,8
26-jan-2020 00:00,0,0.7,0,8.3,0,8.2,8,10.8,99,1004.8,2,15,2,180,61,65,0,6000,3,8
26-jan-2020 01:00,2,0,0,8.6,0,8.3,7.9,10.7,96,1004,2,17,2,180,20,52,0,12000,5,8
26-jan-2020 02:00,2,0,0,8.7,0,8.4,8.1,10.8,96,1003.2,2,16,2,180,50,52,0,8000,4,8
26-jan-2020 03:00,0,2,0,8.7,0,8.6,8.4,11.1,99,1002.1,2,16,2,190,61,65,0,3000,3,8
26-jan-2020 04:00,0,1.5,0,8.3,0,8,7.7,10.5,96,1001.8,2,16,2,200,21,62,0,20000,16,8
26-jan-2020 05:00,0,0,0,7.5,0,7.3,7.1,10.1,97,1002.3,2,9,2,230,2,11,0,20000,6,7
26-jan-2020 06:00,2,0,0,6.9,0,6.7,6.4,9.6,97,1002.6,2,8,2,230,21,65,0,25000,60,7
26-jan-2020 07:00,0,0,0,6.8,0,6.2,5.4,9,91,1003.3,2,8,2,250,2,11,0,30000,35,7
26-jan-2020 08:00,2,0,0,6.1,0,5.3,4.2,8.3,88,1004,2,8,2,270,80,82,0,30000,20,7
26-jan-2020 09:00,2,0,0,4.9,0,4.2,3.1,7.7,89,1004.6,2,7,2,240,25,82,0,40000,200,4
26-jan-2020 10:00,0,0,0,4.9,0,4.2,3.2,7.7,89,1005,2,6,2,230,2,11,0.7,40000,200,7
26-jan-2020 11:00,0,0,0,6.3,0,5.3,3.9,8.1,85,1005.3,2,6,2,220,2,11,0.2,40000,200,7
26-jan-2020 12:00,0,0,0,6.2,0,4.4,1.7,6.9,73,1005.4,2,9,2,240,2,82,0,45000,200,7
26-jan-2020 13:00,0,0,0,6.3,0,4.1,0.8,6.4,67,1005.1,2,8,2,250,2,11,0.1,50000,200,7
26-jan-2020 14:00,0,0,0,6.1,0,4,0.8,6.5,69,1004.6,2,6,2,230,2,11,1,50000,999,3
26-jan-2020 15:00,0,0,0,6.7,0,4.2,0.3,6.2,64,1003.7,2,8,2,210,2,11,1,50000,999,3
26-jan-2020 16:00,0,0,0,6.2,0,4.2,1.3,6.6,70,1002.8,2,8,2,190,2,11,0.4,50000,999,1
26-jan-2020 17:00,0,0,0,5,0,3.5,1.1,6.6,76,1001.2,2,7,2,160,2,11,0,45000,999,3
26-jan-2020 18:00,0,1.3,0,4.9,0,3.9,2.4,7.3,84,1001.5,2,12,2,190,80,81,0,40000,21,6
26-jan-2020 19:00,0,2,0,4.5,0,4.3,3.9,8.1,97,1000.5,2,10,2,200,25,82,0,35000,21,7
26-jan-2020 20:00,0,0.1,0,5.5,0,4.9,4.1,8.2,91,999.7,2,9,2,200,25,82,0,30000,80,7
26-jan-2020 21:00,3,0,0,4.8,0,4.2,3.4,7.8,90,999.4,2,12,2,230,1,82,0,30000,80,6
26-jan-2020 22:00,3,0,0,4.5,0,3.8,2.7,7.5,89,999.2,2,12,2,210,2,11,0,30000,999,3
26-jan-2020 23:00,0,0,0,4.6,0,3.3,1.2,6.7,79,999.1,2,13,2,230,2,11,0,30000,80,4
27-jan-2020 00:00,0,0,0,4.7,0,3.5,1.8,6.9,81,999.2,2,12,2,230,3,81,0,30000,100,6
27-jan-2020 01:00,0,0,0,3.3,0,2.5,1.2,6.7,86,999.6,2,12,2,230,2,11,0,30000,999,3
27-jan-2020 02:00,3,0,0,2.4,0,1.9,1.2,6.6,91,999.4,2,11,2,230,2,11,0,30000,999,1
27-jan-2020 03:00,3,0,0,2,0,1.4,0.5,6.3,89,999.3,2,9,2,230,2,11,0,35000,999,1
27-jan-2020 04:00,3,0,0,2.8,0,2,0.6,6.4,86,998.6,2,10,2,230,2,11,0,35000,999,2
27-jan-2020 05:00,3,0,0,2,0,1.4,0.5,6.3,89,998.5,2,10,2,230,2,11,0,35000,60,5
27-jan-2020 06:00,0,0.6,0,1.4,0,1.1,0.5,6.4,94,998.1,2,8,2,230,25,81,0,35000,22,4
27-jan-2020 07:00,3,0,0,0.9,0,0.6,0.2,6.1,94,997.8,2,8,2,210,2,11,0,35000,120,5
27-jan-2020 08:00,3,0,0,1.4,0,1.2,0.8,6.5,96,997.5,2,6,2,220,2,11,0,35000,130,7
27-jan-2020 09:00,0,0,0,1.6,0,1.3,0.9,6.5,94,996.6,2,7,2,200,2,11,0.2,35000,21,5
27-jan-2020 10:00,0,0,0,2.6,0,2.1,1.4,6.7,91,995.9,2,10,2,210,2,11,0,35000,999,3
27-jan-2020 11:00,0,0,0,3.9,0,3.3,2.5,7.3,90,995,2,8,2,210,2,11,0.2,40000,23,7
27-jan-2020 12:00,0,1.2,0,3,0,2.6,2,7,93,994.1,2,8,2,200,25,81,0,40000,18,7
27-jan-2020 13:00,0,1.6,0,3.5,0,3.1,2.5,7.3,93,992.7,2,7,2,210,26,82,0,35000,22,7
27-jan-2020 14:00,0,1.2,0,3.8,0,3.4,2.7,7.5,93,991.4,2,7,2,210,83,82,0,40000,22,7
27-jan-2020 15:00,0,0.2,0,3.7,0,3.4,3,7.6,95,990,2,8,2,210,83,82,0,40000,18,7
27-jan-2020 16:00,0,0.1,0,3.9,0,3.3,2.4,7.3,90,989.3,2,10,2,220,26,82,0.1,35000,22,7
27-jan-2020 17:00,0,0.1,0,3.8,0,3.1,1.9,7.1,88,989,2,10,2,210,26,82,0,35000,21,7
27-jan-2020 18:00,0,0.5,0,2.1,0,1.5,0.5,6.3,89,989.3,2,9,2,240,26,81,0,35000,999,3
27-jan-2020 19:00,0,0,0,1.7,0,1.2,0.4,6.3,91,989.5,2,11,2,250,2,11,0,35000,18,6
27-jan-2020 20:00,3,0,0,1.1,0,0.6,-0.2,6,90,990,2,11,2,250,2,11,0,20000,999,3
27-jan-2020 21:00,3,0,0,0.6,0,0.2,-0.6,5.9,92,990.4,2,8,2,250,2,11,0,20000,999,1
27-jan-2020 22:00,1,0.1,0,1,0,0.4,-0.6,5.8,88,991.1,2,9,2,280,2,11,0,20000,999,1
27-jan-2020 23:00,0,0.4,0,0.4,0,0.1,-0.4,5.9,94,991.1,2,8,2,260,26,81,0,20000,999,4
28-jan-2020 00:00,2,0,0,0.8,0,0.4,-0.4,6,92,992.8,2,9,2,250,85,81,0,6000,18,6
28-jan-2020 01:00,0,0.5,0,0.5,0,0.2,-0.3,6,94,993.7,2,8,2,250,85,82,0,3000,16,6
28-jan-2020 02:00,0,0.2,0,0,1,-0.2,-0.7,5.9,96,994,2,7,2,230,26,81,0,20000,999,4
28-jan-2020 03:00,3,0,1,-0.5,1,-0.9,-1.7,5.4,92,994.8,2,6,2,220,1,81,0,20000,999,3
28-jan-2020 04:00,0,0.1,0,1,0,0.5,-0.5,5.9,90,994.7,2,12,2,240,26,81,0,20000,999,4
28-jan-2020 05:00,3,0,0,0.7,0,0.2,-0.6,5.8,90,995.2,2,9,2,260,2,11,0,20000,999,3
28-jan-2020 06:00,3,0,0,0.1,1,-0.2,-0.7,5.8,94,995.5,2,6,2,230,1,81,0,20000,999,2
28-jan-2020 07:00,0,0.1,0,1.2,0,0.7,-0.3,6,90,996,2,7,2,240,26,81,0,20000,999,4
28-jan-2020 08:00,0,0.5,0,1.2,0,0.8,0,6.2,92,996.3,2,10,2,250,26,81,0,20000,16,4
28-jan-2020 09:00,0,0.3,0,1.5,0,0.7,-0.6,5.8,85,996.2,2,14,2,240,26,81,0.5,30000,60,4
28-jan-2020 10:00,0,0,0,2.9,0,1.5,-0.9,5.7,76,997.1,2,14,2,240,2,11,0.6,30000,28,4
28-jan-2020 11:00,0,0.1,0,3.2,0,2.1,0.4,6.2,81,998,2,13,2,270,25,81,0.5,30000,999,3
28-jan-2020 12:00,2,0,0,3.5,0,2.4,0.7,6.4,81,998.4,2,12,2,250,80,81,0.4,20000,18,6
28-jan-2020 13:00,2,0,0,3.6,0,2.4,0.4,6.3,80,999.1,2,17,2,250,25,81,1,30000,999,2
28-jan-2020 14:00,0,0,0,5,0,3.1,0,6.1,70,999.4,2,15,2,270,2,11,1,40000,999,1
28-jan-2020 15:00,0,0,0,3.4,0,2.2,0.1,6.2,80,1000.7,2,17,2,270,3,81,0.3,20000,22,4
28-jan-2020 16:00,0,0.2,0,3,0,2,0.4,6.3,83,1001.5,2,13,2,270,25,81,0.2,30000,999,3
28-jan-2020 17:00,0,0,0,3.5,0,2.1,-0.3,6,76,1002.1,2,9,2,250,2,11,0,30000,999,1
28-jan-2020 18:00,0,0,0,3.9,0,2.2,-0.6,5.8,72,1003,2,12,2,250,3,81,0,30000,999,3
28-jan-2020 19:00,3,0,0,1.5,0,0.7,-0.7,5.8,85,1004.3,2,7,2,240,2,11,0,30000,999,1
28-jan-2020 20:00,3,0,0,2.2,0,1.1,-0.9,5.7,80,1004.7,2,7,2,230,2,11,0,20000,999,1
28-jan-2020 21:00,0,0,0,2.4,0,1.4,-0.2,6,82,1005.1,2,10,2,250,2,11,0,20000,999,1
28-jan-2020 22:00,0,0,0,2.9,0,1.7,-0.4,5.9,79,1005.4,2,10,2,260,2,11,0,20000,999,3
28-jan-2020 23:00,0,0,0,1.6,0,0.8,-0.6,5.8,85,1006.2,2,9,2,240,2,11,0,20000,999,3
29-jan-2020 00:00,2,0,0,2.7,0,1.7,0.1,6.1,82,1006.7,2,8,2,230,25,81,0,20000,999,4
29-jan-2020 01:00,0,0,0,2.1,0,1.4,0.2,6.2,87,1007,2,8,2,230,2,11,0,20000,999,2
29-jan-2020 02:00,0,0,0,3.6,0,2.6,0.9,6.6,83,1007.4,2,10,2,230,2,11,0,20000,999,4
29-jan-2020 03:00,0,0,0,3.6,0,2.8,1.5,6.8,86,1007.9,2,11,2,250,2,11,0,20000,999,1
